Date,2020-11-25 14:00:57
Filename,STFMK-20201105-LW19-3184_20201125_140057_004.dat
Data Label,정상
Label_No,00
Motor Spec,L-PAHU-03S, 1760,55, 105.3,
Period,3SEC
Sample Rate,4000
2.6625,-0.0035733173,
2.66275,-0.0081000403,
2.663,0.0260043237,
2.66325,0.0096637886,
2.6635,0.0004046402,
2.66375,-0.0014161599,
2.664,-0.0007172257,
2.66425,0.0028989264,
2.6645,-0.0156450476,
2.66475,-0.0045796447,
2.665,0.0029193731,
2.66525,-0.0008685049,
2.6655,-0.0146715883,
2.66575,-0.0212161243,
2.666,0.0046581300,
2.66625,-0.0073646992,
2.6665,-0.0151716778,
2.66675,-0.0013080533,
2.667,0.0074312212,
2.66725,0.0159742795,
2.6675,-0.0061313715,
2.66775,0.0143044833,
2.668,0.0214446820,
2.66825,0.0169592462,
2.6685,0.0175885130,
2.66875,0.0130243450,
2.669,0.0215178151,
2.66925,0.0213961210,
2.6695,0.0066501489,
2.66975,0.0097029712,
2.67,0.0276097301,
2.67025,0.0226000771,
2.6705,-0.0030666785,
2.67075,0.0137469815,
2.671,0.0089941937,
2.67125,0.0117498916,
2.6715,-0.0038298969,
2.67175,0.0076824618,
2.672,0.0084960451,
2.67225,-0.0028581955,
2.6725,-0.0193757024,
2.67275,0.0125723202,
2.673,0.0276736990,
2.67325,0.0250530206,
2.6735,0.0258600153,
2.67375,0.0121651171,
2.674,0.0232967399,
2.67425,0.0216903016,
2.6745,0.0170715284,
2.67475,0.0210578535,
2.675,0.0130729834,
2.67525,0.0093226405,
2.6755,0.0118437763,
2.67575,-0.0007821549,
2.676,0.0224498753,
2.67625,0.0173121653,
2.6765,-0.0076201884,
2.67675,0.0059881010,
2.677,0.0167452134,
2.67725,0.0122912182,
2.6775,-0.0048666499,
2.67775,0.0198254623,
2.678,0.0261845831,
2.67825,0.0207133144,
2.6785,-0.0013019692,
2.67875,0.0380565524,
2.679,0.0065016197,
2.67925,0.0071482831,
2.6795,0.0174018834,
2.67975,0.0155282682,
2.68,0.0240642428,
2.68025,0.0145487664,
2.6805,0.0055183852,
2.68075,0.0211569518,
2.681,0.0426409431,
2.68125,0.0183757972,
2.6815,-0.0097897379,
2.68175,-0.0087313084,
2.682,0.0128577854,
2.68225,0.0172438864,
2.6825,0.0010198397,
2.68275,0.0107123069,
2.683,0.0162775423,
2.68325,-0.0133679202,
2.6835,0.0088882875,
2.68375,0.0152002592,
2.684,0.0185085814,
2.68425,0.0079138372,
2.6845,0.0138559463,
2.68475,0.0148577048,
2.685,0.0172179304,
2.68525,0.0144609986,
2.6855,-0.0027032495,
2.68575,0.0144389747,
2.686,0.0257734582,
2.68625,-0.0000892531,
2.6865,-0.0067471424,
2.68675,0.0242979918,
2.687,0.0067476793,
2.68725,-0.0281099696,
2.6875,-0.0004856733,
2.68775,0.0007454885,
2.688,-0.0011347104,
2.68825,-0.0012090106,
2.6885,0.0085558929,
2.68875,0.0093565341,
2.689,0.0137213953,
2.68925,0.0040828292,
2.6895,0.0114529720,
2.68975,0.0211424865,
2.69,-0.0005394796,
2.69025,0.0056494037,
2.6905,-0.0020667673,
2.69075,0.0139623135,
2.691,-0.0052250102,
2.69125,-0.0007920189,
2.6915,0.0080770738,
2.69175,0.0083310977,
2.692,0.0132819824,
2.69225,0.0093235299,
2.6925,-0.0137078213,
2.69275,0.0120956618,
2.693,-0.0083980691,
2.69325,-0.0015825240,
2.6935,-0.0083522694,
2.69375,0.0109231155,
2.694,-0.0134768505,
2.69425,-0.0207546074,
2.6945,0.0085253762,
2.69475,-0.0014317811,
2.695,-0.0040892088,
2.69525,-0.0091578700,
2.6955,-0.0088551184,
2.69575,-0.0023885951,
2.696,0.0056840423,
2.69625,-0.0057040397,
2.6965,-0.0011487994,
2.69675,0.0026841369,
2.697,-0.0043974388,
2.69725,-0.0014147193,
2.6975,-0.0213870294,
2.69775,0.0018826370,
2.698,-0.0326922834,
2.69825,-0.0573064946,
2.6985,-0.0108518833,
2.69875,-0.0018841635,
2.699,-0.0058886958,
2.69925,-0.0231640693,
2.6995,-0.0037859729,
2.69975,0.0031160798,
2.7,-0.0063241110,
2.70025,-0.0156812202,
2.7005,0.0256471150,
2.70075,-0.0067888224,
2.701,0.0057743164,
2.70125,-0.0029266567,
2.7015,0.0143863000,
2.70175,-0.0173918810,
2.702,0.0079752095,
2.70225,-0.0069277594,
2.7025,0.0010779490,
2.70275,0.0048286403,
2.703,-0.0117087476,
2.70325,-0.0213501193,
2.7035,-0.0030380650,
2.70375,-0.0070730741,
2.704,-0.0195104107,
2.70425,-0.0290537477,
2.7045,-0.0078935400,
2.70475,-0.0021484136,
2.705,-0.0209875777,
2.70525,-0.0135001279,
2.7055,0.0018339348,
2.70575,0.0150053585,
2.706,-0.0146888560,
2.70625,-0.0003391654,
2.7065,0.0035636202,
2.70675,-0.0031794589,
2.707,0.0047799479,
2.70725,-0.0007254124,
2.7075,0.0014704762,
2.70775,-0.0088956002,
2.708,-0.0000331728,
2.70825,-0.0184433125,
2.7085,0.0064612180,
2.70875,-0.0062468890,
2.709,-0.0214941707,
2.70925,-0.0235526115,
2.7095,-0.0030307297,
2.70975,0.0025831026,
2.71,-0.0183519609,
2.71025,0.0032233843,
2.7105,0.0051570321,
2.71075,-0.0044906409,
2.711,0.0048382175,
2.71125,0.0154308118,
2.7115,0.0025701746,
2.71175,0.0158684310,
2.712,0.0024344651,
2.71225,0.0061413832,
2.7125,0.0215106905,
2.71275,0.0183633100,
2.713,0.0014950340,
2.71325,-0.0007712838,
2.7135,0.0208179858,
2.71375,0.0054549929,
2.714,0.0018183966,
2.71425,-0.0095381979,
2.7145,-0.0005107269,
2.71475,-0.0214214791,
2.715,-0.0050287666,
2.71525,0.0087294243,
2.7155,0.0041046715,
2.71575,0.0003794708,
2.716,-0.0195002910,
2.71625,0.0041534882,
2.7165,0.0153181832,
2.71675,0.0086314632,
2.717,-0.0029141058,
2.71725,0.0134821879,
2.7175,0.0219826251,
2.71775,0.0047098934,
2.718,0.0061866529,
2.71825,0.0191012975,
2.7185,0.0055624479,
2.71875,0.0142597882,
2.719,0.0028883691,
2.71925,-0.0134263923,
2.7195,0.0234577507,
2.71975,-0.0231848937,
2.72,0.0013787260,
2.72025,0.0020113965,
2.7205,0.0061552096,
2.72075,-0.0031812224,
2.721,-0.0059788027,
2.72125,0.0003018303,
2.7215,0.0083838711,
2.72175,-0.0203172024,
2.722,-0.0190531295,
2.72225,0.0262104552,
2.7225,-0.0426735058,
2.72275,-0.0257527269,
2.723,-0.0030703328,
2.72325,0.0253669582,
2.7235,0.0090309335,
2.72375,0.0117411818,
2.724,-0.0099084536,
2.72425,0.0164414551,
2.7245,-0.0122346161,
2.72475,0.0039201304,
2.725,-0.0159853753,
2.72525,0.0144522628,
2.7255,-0.0120211663,
2.72575,-0.0143291065,
2.726,-0.0051867161,
2.72625,0.0093477974,
2.7265,0.0088648498,
2.72675,-0.0020328115,
2.727,0.0094713122,
2.72725,0.0093968073,
2.7275,0.0135660693,
2.72775,0.0005233155,
2.728,-0.0111685609,
2.72825,-0.0022791347,
2.7285,0.0126773296,
2.72875,-0.0025303266,
2.729,0.0127649028,
2.72925,0.0087049715,
2.7295,-0.0094108162,
2.72975,-0.0116909426,
2.73,-0.0064498722,
2.73025,0.0050208513,
2.7305,-0.0074189859,
2.73075,-0.0215686187,
2.731,-0.0061074765,
2.73125,-0.0099006724,
2.7315,0.0050646374,
2.73175,-0.0073357224,
2.732,-0.0036377541,
2.73225,0.0061407043,
2.7325,-0.0008494186,
2.73275,-0.0056763459,
2.733,0.0171536058,
2.73325,0.0078638317,
2.7335,0.0020749716,
2.73375,0.0005314524,
2.734,0.0172979981,
2.73425,0.0190647021,
2.7345,0.0202150252,
2.73475,-0.0081077646,
2.735,0.0079052169,
2.73525,-0.0007126379,
2.7355,0.0017239812,
2.73575,-0.0039150426,
2.736,-0.0030005493,
2.73625,0.0035542874,
2.7365,-0.0178993661,
2.73675,-0.0296422578,
2.737,-0.0059613981,
2.73725,-0.0052409330,
2.7375,-0.0030914727,
2.73775,-0.0076776925,
2.738,-0.0101265693,
2.73825,0.0128949108,
2.7385,0.0123571400,
2.73875,0.0018388145,
2.739,-0.0003778464,
2.73925,-0.0088527258,
2.7395,-0.0035580723,
2.73975,-0.0145881670,
2.74,-0.0161514878,
2.74025,-0.0072121150,
2.7405,-0.0216028374,
2.74075,-0.0320656598,
2.741,-0.0162474364,
2.74125,-0.0209234916,
2.7415,-0.0257280674,
2.74175,0.0013448922,
2.742,-0.0032779726,
2.74225,0.0068950662,
2.7425,-0.0103975665,
2.74275,-0.0143300146,
2.743,-0.0162707120,
2.74325,0.0137900449,
2.7435,-0.0106364777,
2.74375,0.0174095314,
2.744,-0.0037405847,
2.74425,0.0156209320,
2.7445,-0.0140642524,
2.74475,-0.0043359189,
2.745,0.0091574974,
2.74525,0.0054471502,
2.7455,0.0003315846,
2.74575,-0.0142303063,
2.746,0.0048639826,
2.74625,-0.0092595853,
2.7465,-0.0107820872,
2.74675,-0.0232146606,
2.747,-0.0154033536,
2.74725,-0.0222941954,
2.7475,-0.0234306194,
2.74775,-0.0085856374,
2.748,-0.0129459407,
2.74825,-0.0017646542,
2.7485,0.0000600103,
2.74875,0.0016872851,
2.749,0.0060517895,
2.74925,0.0094951168,
2.7495,0.0019210882,
2.74975,-0.0002946574,
2.75,0.0100273183,
2.75025,-0.0069674752,
2.7505,-0.0182487983,
2.75075,-0.0012227071,
2.751,-0.0054757134,
2.75125,-0.0150560355,
2.7515,-0.0171445068,
2.75175,-0.0065719951,
2.752,0.0019043410,
2.75225,0.0062044524,
2.7525,0.0118049569,
2.75275,0.0093666371,
2.753,0.0033855704,
2.75325,0.0215245374,
2.7535,-0.0145523017,
2.75375,0.0143183116,
2.754,0.0149022499,
2.75425,-0.0254781842,
2.7545,-0.0023058332,
2.75475,-0.0248389095,
2.755,0.0081921974,
2.75525,-0.0322531834,
2.7555,-0.0255217198,
2.75575,-0.0015654014,
2.756,-0.0041226316,
2.75625,0.0206483919,
2.7565,-0.0244981274,
2.75675,0.0292572826,
2.757,-0.0550635979,
2.75725,-0.0679832622,
2.7575,-0.0426681377,
2.75775,0.0054678624,
2.758,0.0087391194,
2.75825,-0.0209392812,
2.7585,-0.0002261766,
2.75875,0.0046734423,
2.759,0.0038638683,
2.75925,0.0064941067,
2.7595,0.0145003581,
2.75975,0.0039258422,
2.76,0.0177343804,
2.76025,0.0084544141,
2.7605,0.0093925018,
2.76075,0.0136328992,
2.761,0.0206575915,
2.76125,0.0192207191,
2.7615,0.0246717781,
2.76175,0.0096495692,
2.762,0.0060041277,
2.76225,-0.0047362894,
2.7625,0.0128374659,
2.76275,0.0079082306,
2.763,0.0132132499,
2.76325,-0.0093277665,
2.7635,0.0004878997,
2.76375,0.0084435493,
2.764,0.0105611812,
2.76425,0.0001615695,
2.7645,0.0074418932,
2.76475,0.0070263469,
2.765,0.0242156051,
2.76525,0.0067021344,
2.7655,0.0298314150,
2.76575,0.0290289354,
2.766,0.0298929773,
2.76625,0.0046250490,
2.7665,0.0210783165,
2.76675,0.0250407308,
2.767,0.0211656615,
2.76725,-0.0004875420,
2.7675,0.0246621482,
2.76775,0.0103648156,
2.768,0.0180604029,
2.76825,0.0073880092,
2.7685,0.0152930096,
2.76875,-0.0022286307,
2.769,0.0007321066,
2.76925,-0.0111249136,
2.7695,0.0043904954,
2.76975,0.0284251496,
2.77,0.0272614229,
2.77025,-0.0022252784,
2.7705,0.0243547112,
2.77075,0.0303631742,
2.771,0.0247955304,
2.77125,0.0176050309,
2.7715,0.0168123413,
2.77175,0.0170108695,
2.772,0.0259785559,
2.77225,0.0044084578,
2.7725,0.0230889209,
2.77275,0.0072195050,
2.773,-0.0131059419,
2.77325,-0.0268823076,
2.7735,0.0136108128,
2.77375,0.0069626095,
2.774,0.0124573540,
2.77425,-0.0056641274,
2.7745,0.0214907564,
2.77475,-0.0151401926,
2.775,-0.0137638031,
2.77525,-0.0390667990,
2.7755,-0.0133566577,
2.77575,0.0014268316,
2.776,-0.0220934451,
2.77625,-0.0010728509,
2.7765,-0.0131609188,
2.77675,-0.0000078907,
2.777,-0.0116411326,
2.77725,0.0081315245,
2.7775,-0.0157686286,
2.77775,0.0023733622,
2.778,-0.0102892136,
2.77825,0.0138212070,
2.7785,0.0163245872,
2.77875,0.0161104333,
2.779,0.0107090026,
2.77925,-0.0111277495,
2.7795,0.0143467281,
2.77975,-0.0097702388,
2.78,0.0023795229,
2.78025,-0.0009645494,
2.7805,0.0043437057,
2.78075,0.0105702691,
2.781,-0.0256836563,
2.78125,0.0127999503,
2.7815,-0.0057621482,
2.78175,-0.0062286891,
2.782,0.0008541495,
2.78225,0.0074962531,
2.7825,0.0089855948,
2.78275,0.0022333001,
2.783,0.0052032759,
2.78325,0.0111867934,
2.7835,0.0030081093,
2.78375,-0.0131814666,
2.784,-0.0215374697,
2.78425,-0.0164977107,
2.7845,0.0047313957,
2.78475,-0.0071313069,
2.785,-0.0115264021,
2.78525,-0.0216720030,
2.7855,-0.0122041712,
2.78575,0.0055743018,
2.786,-0.0020574734,
2.78625,-0.0126717910,
2.7865,0.0119503364,
2.78675,0.0028058980,
2.787,-0.0068188449,
2.78725,0.0088609401,
2.7875,0.0151840644,
2.78775,0.0003838018,
2.788,-0.0067465049,
2.78825,0.0098053794,
2.7885,0.0194571316,
2.78875,0.0120255994,
2.789,-0.0136526497,
2.78925,-0.0032179083,
2.7895,0.0078442153,
2.78975,-0.0097696371,
2.79,-0.0318122730,
2.79025,-0.0168374516,
2.7905,-0.0106077278,
2.79075,-0.0176800303,
2.791,-0.0283286609,
2.79125,-0.0098429434,
2.7915,0.0031380374,
2.79175,-0.0001694571,
2.792,-0.0042054602,
2.79225,0.0020474750,
2.7925,0.0176839121,
2.79275,0.0016527246,
2.793,0.0031694176,
2.79325,-0.0097322837,
2.7935,0.0073828758,
2.79375,-0.0021350314,
2.794,0.0059060864,
2.79425,-0.0128709972,
2.7945,0.0099208839,
2.79475,-0.0065230690,
2.795,-0.0259920042,
2.79525,-0.0058756527,
2.7955,-0.0126256365,
2.79575,-0.0195347592,
2.796,-0.0006371501,
2.79625,0.0035670949,
2.7965,-0.0005163582,
2.79675,-0.0024573531,
2.797,-0.0076521095,
2.79725,0.0052551422,
2.7975,0.0122719873,
2.79775,-0.0018790227,
2.798,0.0074318978,
2.79825,0.0219173264,
2.7985,0.0152284708,
2.79875,-0.0056066616,
2.799,0.0223433785,
2.79925,0.0071154726,
2.7995,0.0071352720,
2.79975,0.0108484179,
2.8,-0.0021697490,
2.80025,-0.0074746674,
2.8005,0.0193006787,
2.80075,-0.0104305195,
2.801,-0.0053704246,
2.80125,0.0120920781,
2.8015,-0.0195469484,
2.80175,-0.0152181778,
2.802,-0.0049570380,
2.80225,0.0005637385,
2.8025,0.0114354342,
2.80275,0.0147024961,
2.803,0.0124667594,
2.80325,0.0132983029,
2.8035,0.0196727179,
2.80375,-0.0091034081,
2.804,-0.0109316185,
2.80425,0.0071102157,
2.8045,-0.0096600261,
2.80475,-0.0037124199,
2.805,0.0046579903,
2.80525,0.0166839492,
2.8055,-0.0041407086,
2.80575,-0.0194074940,
2.806,0.0069732992,
2.80625,0.0134521406,
2.8065,0.0041223448,
2.80675,-0.0028049108,
2.807,0.0016620579,
2.80725,0.0062846900,
2.8075,-0.0112592839,
2.80775,-0.0090087038,
2.808,0.0057982067,
2.80825,0.0134861795,
2.8085,0.0008871155,
2.80875,0.0099777998,
2.809,0.0136308977,
2.80925,0.0269634053,
2.8095,0.0195796881,
2.80975,-0.0011456409,
2.81,0.0121424524,
2.81025,0.0301913060,
2.8105,0.0074096960,
2.81075,-0.0095654828,
2.811,0.0148844821,
2.81125,0.0074855983,
2.8115,-0.0158128534,
2.81175,-0.0250713453,
2.812,0.0046370965,
2.81225,-0.0046864636,
2.8125,-0.0041120220,
2.81275,-0.0034290780,
2.813,0.0074398946,
2.81325,0.0070942291,
2.8135,0.0057175243,
2.81375,0.0047251806,
2.814,0.0124875344,
2.81425,-0.0017778345,
2.8145,-0.0038629901,
2.81475,-0.0003337569,
2.815,0.0151708666,
2.81525,-0.0003754202,
2.8155,-0.0022620780,
2.81575,0.0078199655,
2.816,-0.0093116537,
2.81625,-0.0028731804,
2.8165,-0.0194027591,
2.81675,-0.0307077914,
2.817,-0.0195814744,
2.81725,0.0100967176,
2.8175,-0.0012170200,
2.81775,-0.0097807366,
2.818,0.0034679272,
2.81825,0.0129266279,
2.8185,0.0012879879,
2.81875,-0.0102224657,
2.819,0.0195762347,
2.81925,0.0104865450,
2.8195,-0.0073739984,
2.81975,0.0075676483,
2.82,0.0270765051,
2.82025,-0.0033096110,
2.8205,0.0108603584,
2.82075,0.0030662878,
2.821,-0.0049748644,
2.82125,-0.0048556956,
2.8215,0.0023413810,
2.82175,-0.0138280438,
2.822,-0.0124650765,
2.82225,-0.0101783788,
2.8225,-0.0170710199,
2.82275,-0.0218709763,
2.823,-0.0036856914,
2.82325,0.0021554963,
2.8235,-0.0058507230,
2.82375,-0.0160174668,
2.824,0.0063983966,
2.82425,0.0025548509,
2.8245,-0.0083324863,
2.82475,-0.0184300244,
2.825,-0.0012423561,
2.82525,0.0029543277,
2.8255,-0.0154038286,
2.82575,-0.0185110532,
2.826,-0.0050545139,
2.82625,-0.0129741905,
2.8265,-0.0166910999,
2.82675,-0.0177748874,
2.827,-0.0085048880,
2.82725,-0.0141975246,
2.8275,-0.0373102166,
2.82775,-0.0095564546,
2.828,0.0092184171,
2.82825,0.0058443798,
2.8285,-0.0120902844,
2.82875,0.0028289193,
2.829,0.0054186955,
2.82925,0.0001135076,
2.8295,-0.0020662909,
2.82975,0.0021521822,
2.83,-0.0065777637,
2.83025,0.0105328280,
2.8305,-0.0145262806,
2.83075,-0.0073053492,
2.831,0.0216399580,
2.83125,-0.0040862858,
2.8315,-0.0185154229,
2.83175,0.0024426507,
2.832,0.0156311505,
2.83225,-0.0053983824,
2.8325,-0.0032235854,
2.83275,-0.0002124399,
2.833,-0.0078236582,
2.83325,-0.0214187130,
2.8335,-0.0114918612,
2.83375,-0.0071975049,
2.834,-0.0100758346,
2.83425,-0.0127994511,
2.8345,-0.0031343058,
2.83475,-0.0047888136,
2.835,0.0119553730,
2.83525,0.0008560295,
2.8355,-0.0084646177,
2.83575,0.0023521732,
2.836,0.0211572796,
2.83625,-0.0105818370,
2.8365,0.0071677146,
2.83675,0.0067428821,
2.837,0.0118456539,
2.83725,-0.0288037248,
2.8375,0.0043150834,
2.83775,-0.0038535290,
2.838,-0.0046719280,
2.83825,-0.1572147012,
2.8385,-0.1296220124,
2.83875,0.0130586894,
2.839,-0.0224912930,
2.83925,0.0151631106,
2.8395,-0.0265938081,
2.83975,0.0090238135,
2.84,-0.0355177224,
2.84025,-0.0048873983,
2.8405,-0.0060920538,
2.84075,0.0039168024,
2.841,0.0020717555,
2.84125,0.0042494610,
2.8415,0.0156295430,
2.84175,0.0158331152,
2.842,-0.0011696505,
2.84225,0.0165623799,
2.8425,-0.0131263854,
2.84275,0.0087476727,
2.843,-0.0073679034,
2.84325,-0.0059323655,
2.8435,-0.0180542096,
2.84375,0.0129211377,
2.844,-0.0002767242,
2.84425,-0.0244419686,
2.8445,0.0010384085,
2.84475,0.0274311118,
2.845,0.0073404387,
2.84525,0.0079911333,
2.8455,0.0245223194,
2.84575,0.0193483029,
2.846,0.0027883844,
2.84625,0.0138293020,
2.8465,-0.0086579481,
2.84675,-0.0110609103,
2.847,0.0042805253,
2.84725,-0.0014334189,
2.8475,0.0116748158,
2.84775,0.0105921365,
2.848,0.0006363093,
2.84825,0.0032315599,
2.8485,0.0039564976,
2.84875,-0.0008292726,
2.849,-0.0054019056,
2.84925,-0.0069125020,
2.8495,-0.0034083019,
2.84975,0.0041487934,
2.85,-0.0042173914,
2.85025,0.0025688414,
2.8505,0.0222888067,
2.85075,0.0044349576,
2.851,0.0097371181,
2.85125,0.0100663230,
2.8515,0.0181055777,
2.85175,0.0115371328,
2.852,0.0168726146,
2.85225,-0.0007460298,
2.8525,0.0067362287,
2.85275,0.0281264186,
2.853,0.0080025829,
2.85325,-0.0008062210,
2.8535,0.0200748555,
2.85375,0.0146138435,
2.854,-0.0210626163,
2.85425,-0.0005716985,
2.8545,0.0096887769,
2.85475,0.0095712319,
2.855,0.0124588432,
2.85525,-0.0085674291,
2.8555,0.0083782058,
2.85575,0.0021151658,
2.856,0.0129788127,
2.85625,0.0004163288,
2.8565,0.0208774693,
2.85675,0.0052634371,
2.857,0.0164015442,
2.85725,-0.0033373095,
2.8575,0.0149672702,
2.85775,0.0058626067,
2.858,0.0243135374,
2.85825,-0.0027006529,
2.8585,0.0248091519,
2.85875,-0.0012462931,
2.859,0.0027588604,
2.85925,-0.1015138924,
2.8595,-0.0451752022,
2.85975,-0.1295927465,
2.86,-0.0057232059,
2.86025,-0.0252123158,
2.8605,-0.0395765193,
2.86075,0.0182657018,
2.861,-0.0582194477,
2.86125,-0.0255370438,
2.8615,-0.0276394300,
2.86175,0.0207434334,
2.862,-0.0487586074,
2.86225,0.0349512920,
2.8625,-0.0203684326,
2.86275,0.0008995330,
2.863,0.0009822489,
2.86325,0.0208515506,
2.8635,0.0204727575,
2.86375,0.0174225140,
2.864,0.0071669347,
2.86425,0.0084386375,
2.8645,0.0217170268,
2.86475,-0.0017634537,
2.865,0.0164720360,
2.86525,0.0083813807,
2.8655,0.0008182895,
2.86575,-0.0222494639,
2.866,-0.0261172801,
2.86625,0.0126209902,
2.8665,0.0081028072,
2.86675,0.0106252627,
2.867,0.0143304542,
2.86725,-0.0018153804,
2.8675,0.0193018783,
2.86775,0.0126977367,
2.868,-0.0043771234,
2.86825,-0.0140209887,
2.8685,-0.0096391523,
2.86875,0.0059054140,
2.869,-0.0000564906,
2.86925,0.0036701432,
2.8695,0.0082331765,
2.86975,-0.0070565618,
2.87,-0.0028111734,
2.87025,-0.0038351058,
2.8705,-0.0024572723,
2.87075,-0.0046188706,
2.871,-0.0069320551,
2.87125,0.0032907766,
2.8715,-0.0005653792,
2.87175,-0.0105133038,
2.872,-0.0054692170,
2.87225,-0.0085375775,
2.8725,0.0187616982,
2.87275,-0.0015183836,
2.873,0.0028641550,
2.87325,0.0164116528,
2.8735,0.0109298984,
2.87375,0.0103515331,
2.874,0.0037897360,
2.87425,0.0235174503,
2.8745,0.0112057840,
2.87475,0.0234916620,
2.875,-0.0078966208,
2.87525,0.0189532824,
2.8755,0.0050905505,
2.87575,0.0060430048,
2.876,-0.0155895818,
2.87625,-0.0025719965,
2.8765,-0.0015225818,
2.87675,-0.0100894822,
2.877,-0.0136535373,
2.87725,0.0112546412,
2.8775,0.0089363586,
2.87775,0.0074478947,
2.878,-0.0071108025,
2.87825,0.0160757657,
2.8785,0.0113575291,
2.87875,0.0126562454,
2.879,-0.0068267481,
2.87925,0.0039089555,
2.8795,0.0043859673,
2.87975,-0.0109710973,
2.88,-0.0157685429,
2.88025,0.0067184707,
2.8805,-0.0189285316,
2.88075,-0.0373558700,
2.881,-0.0386380218,
2.88125,0.0147289243,
2.8815,-0.0727020279,
2.88175,-0.0653881803,
2.882,-0.0182516612,
2.88225,-0.0075482805,
2.8825,-0.0084942114,
2.88275,-0.0182246175,
2.883,0.0115475906,
2.88325,-0.0117539754,
2.8835,-0.0031834263,
2.88375,-0.0049800635,
2.884,0.0071139936,
2.88425,0.0142081222,
2.8845,0.0081351893,
2.88475,-0.0128236841,
2.885,0.0135600371,
2.88525,0.0237665903,
2.8855,-0.0180677827,
2.88575,0.0051223575,
2.886,0.0030494633,
2.88625,0.0022285101,
2.8865,0.0006619625,
2.88675,0.0070150206,
2.887,-0.0125401141,
2.88725,-0.0405160561,
2.8875,0.0279503949,
2.88775,-0.0396325849,
2.888,-0.0348454863,
2.88825,0.0154969199,
2.8885,0.0117412396,
2.88875,0.0052957889,
2.889,0.0066507049,
2.88925,0.0180703755,
2.8895,0.0119613484,
2.88975,0.0047662351,
2.89,-0.0048191790,
2.89025,0.0224386342,
2.8905,-0.0102691837,
2.89075,0.0129833054,
2.891,0.0103054894,
2.89125,-0.0115807354,
2.8915,0.0022420711,
2.89175,-0.0214342624,
2.892,-0.0015127374,
2.89225,-0.0065555107,
2.8925,-0.0122359768,
2.89275,0.0075402600,
2.893,0.0089169368,
2.89325,0.0079187127,
2.8935,0.0064490247,
2.89375,0.0037900647,
2.894,0.0005112424,
2.89425,0.0256485343,
2.8945,0.0142368227,
2.89475,0.0156062618,
2.895,0.0217515603,
2.89525,0.0212665610,
2.8955,0.0000348275,
2.89575,0.0063454248,
2.896,0.0176570937,
2.89625,0.0018890712,
2.8965,-0.0071419771,
2.89675,-0.0171951186,
2.897,-0.0027587046,
2.89725,-0.0055714771,
2.8975,-0.0083946818,
2.89775,0.0011300964,
2.898,0.0170477610,
2.89825,-0.0014202369,
2.8985,-0.0128458440,
2.89875,0.0135783581,
2.899,0.0107650496,
2.89925,0.0221917871,
2.8995,0.0083989538,
2.89975,-0.0054937699,
2.9,0.0087799234,
2.90025,0.0108938338,
2.9005,-0.0178537965,
2.90075,-0.0096350769,
2.901,-0.0007147853,
2.90125,0.0056249900,
2.9015,-0.0138589963,
2.90175,0.0005973999,
2.902,0.0076977541,
2.90225,-0.0031028003,
2.9025,-0.0102495439,
2.90275,-0.0055096038,
2.903,-0.0129501522,
2.90325,0.0026550891,
2.9035,0.0132667646,
2.90375,0.0053316280,
2.904,0.0169254504,
2.90425,-0.0133394655,
2.9045,-0.0113053536,
2.90475,0.0075014192,
2.905,0.0189485122,
2.90525,-0.0035706973,
2.9055,-0.0106728561,
2.90575,0.0234499834,
2.906,0.0134530868,
2.90625,0.0092199333,
2.9065,-0.0070650033,
2.90675,0.0106751742,
2.907,0.0104423519,
2.90725,0.0164058357,
2.9075,-0.0073453942,
2.90775,0.0108457338,
2.908,0.0023337798,
2.90825,-0.0049802731,
2.9085,-0.0042883884,
2.90875,-0.0094360160,
2.909,-0.0232254546,
2.90925,-0.0005740750,
2.9095,0.0015818716,
2.90975,0.0002053820,
2.91,-0.0066105253,
2.91025,0.0022359663,
2.9105,-0.0224754941,
2.91075,-0.0031774449,
2.911,0.0173060447,
2.91125,0.0040483247,
2.9115,0.0005937568,
2.91175,0.0203059874,
2.912,-0.0189537983,
2.91225,-0.0175276473,
2.9125,-0.0143711735,
2.91275,-0.0048642382,
2.913,-0.0200761277,
2.91325,-0.0176039506,
2.9135,-0.0293563288,
2.91375,0.0020846070,
2.914,-0.0030077156,
2.91425,-0.0025221007,
2.9145,-0.0189219136,
2.91475,-0.0022290063,
2.915,0.0097508514,
2.91525,-0.0032322167,
2.9155,-0.0060456209,
2.91575,-0.0001750660,
2.916,0.0085585034,
2.91625,-0.0173186436,
2.9165,0.0035626444,
2.91675,0.0141287874,
2.917,-0.0060455273,
2.91725,-0.0093304338,
2.9175,0.0049570343,
2.91775,0.0089775920,
2.918,0.0065460680,
2.91825,-0.0008997408,
2.9185,-0.0089655658,
